product_id,product_name,product_category,product_category_tree,usage,specification,description,image_urls,product_url
2893,"Tinh Nghệ Vàng Honimore hỗ trợ điều trị các bệnh về gan, mật, ứ huyết, phục hồi sức khỏe sau sinh (130g)",Thực phẩm - Đồ uống,>>Chăm sóc cá nhân>>Thực phẩm - Đồ uống,"Tinh nghệ vàng Honimore hỗ trợ làm giảm các <a href=""https://nhathuoclongchau.com.vn/bai-viet/cac-trieu-chung-dau-da-day-de-nhan-biet-nhat-ban-can-chu-y-27278.html"">triệu chứng đau dạ dày</a>, tá tràng.***Hỗ trợ các vết thương mau liền da.***Hỗ trợ chống oxy hóa và làm đẹp da.***Hỗ trợ làm giảm thâm nám, giúp da căng mịn, trắng hồng.***Tốt cho sức khỏe phụ nữ sau sinh, người đang hoặc sau quá trình hóa trị, xạ trị.",Chai x 130g,"<p>Tinh nghệ vàng Honimore được tinh chế nguyên chất 100%&nbsp;từ những củ nghệ tẻ màu vàng sáng, đã được loại bỏ vỏ và các tạp chất, hoàn toàn không sử dụng chất bảo quản, chất độn và hương liệu. Tinh nghệ vàng&nbsp;Honimore có nhiều công dụng cho sức khỏe, hỗ trợ điều trị các bệnh về&nbsp;chữa các bệnh về gan, mật, ứ huyết, phục hồi sức khỏe sau sinh,...</p>",***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00033621_tinh_nghe_vang_honimore_130g_2886_6233_large_f4f1211e08.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00033621_tinh_nghe_vang_honimore_130g_3691_6233_large_0fcd1c851a.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00033621_tinh_nghe_vang_honimore_130g_8200_6233_large_339d8db095.jpg,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/tinh-nghe-vang-honimore-130g-33719.html
