product_id,product_name,product_category,product_category_tree,usage,specification,description,image_urls,product_url
2921,Bột Cần Tây nguyên chất Datino hỗ trợ giảm cholesterol xấu trong máu (3g x 15 gói),Thực phẩm - Đồ uống,>>Chăm sóc cá nhân>>Thực phẩm - Đồ uống,"Hỗ trợ giảm cân cơ thể, giảm cân eo thon.***Hỗ trợ giảm ngăn ngừa nếp nhăn, dưỡng ẩm cho da, giúp làm sáng da.***Hỗ trợ giảm giúp tóc mềm mượt.***Hỗ trợ hệ tiêu hóa.***Hỗ trợ giảm Cholesterol.***Hỗ trợ kiểm soát huyết áp (đối với bệnh tăng huyết áp).***Hỗ trợ giảm ngừa rối loạn tiêu hóa.***Hỗ trợ giúp xương chắc khỏe, ngừa vôi hóa.***Hỗ trợ cân bằng axit và bazơ.***Hỗ trợ tăng cường sức khỏe tim mạch.***Hỗ trợ giảm đẩy lùi vi rút, vi khuẩn gây bệnh.***Thực phẩm hỗ trợ kháng viêm, giải độc tố.***Hỗ trợ giảm chứng mất ngủ.",Hộp,"<p>Bột cần tây nguyên chất&nbsp;được sản xuất theo công nghệ sấy lạnh&nbsp;Nhật Bản, giúp bột cần Tây Datino&nbsp;hoàn toàn khác biệt với các dòng sản phẩm khác trên thị trường, giữ được 99% nguyên chất, nguyên mùi, nguyên xơ&nbsp;từ cần tây tươi. Sử dụng bột cần tây&nbsp;Datino&nbsp;có tác dụng hỗ trợ&nbsp;tích cực trong việc giảm cholesterol xấu trong máu, tăng cường bài tiết mật hoặc axit steroid, hai chất giúp giảm cholesterol trong cơ thể.</p>",***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_09764_5b7690d1b8.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_09767_26172b3fb8.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/cu_moi_can_tay_e17fc18b17.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_09765_ad8efa8b40.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_09766_3ad22921bc.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_09769_c9df37936d.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_09768_ce22b64d27.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_09773_677832f8ef.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_09774_5d3495e52f.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_09775_3b53a81a1e.jpg,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/bot-can-tay-nguyen-chat-datino-3gx15-goi-31397.html
