product_id,product_name,product_category,product_category_tree,usage,specification,description,image_urls,product_url
2881,Cao ống Actisô Ladophar hỗ trợ bảo vệ gan và giải độc gan (10 ống x 10ml),Thực phẩm - Đồ uống,>>Chăm sóc cá nhân>>Thực phẩm - Đồ uống,"Hỗ trợ bảo vệ gan, lợi mật, lợi tiểu, hỗ trợ giải độc gan.",Hộp 10 Ống x 10ml,"<p>Cao ống Actisô Ladophar 10 ống X 10ml là thực phẩm bảo vệ sức khỏe được chiết xuất từ actisô tươi, hỗ trợ bảo vệ gan và giải độc gan, tăng cường chức năng gan, giúp lợi mật, lợi tiểu, giảm&nbsp;cholesterol trong&nbsp;máu.</p>",***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00501564_cao_ong_ladoactiso_10_ong_x_10ml_8732_6389_large_19490192fd.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00501564_cao_ong_ladoactiso_10_ong_x_10ml_1669977635_91fa821058.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00501564_cao_ong_ladoactiso_10_ong_x_10ml_3419_6389_large_717238aaf0.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00501564_cao_ong_ladoactiso_10_ong_x_10ml_7314_6389_large_3004c6e7a2.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00501564_cao_ong_ladoactiso_10_ong_x_10ml_6384_6389_large_48fe4e02f1.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00501564_cao_ong_ladoactiso_10_ong_x_10ml_7233_6389_large_11f867781a.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00501564_cao_ong_ladoactiso_10_ong_x_10ml_4020_6389_large_d4ec44637b.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00501564_cao_ong_ladoactiso_10_ong_x_10ml_8725_6389_large_338699c397.jpg,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/cao-ong-actiso-ladophar-10-ong-x-10ml-35715.html
