product_id,product_name,product_category,product_category_tree,usage,specification,description,image_urls,product_url
9715,Thuốc Coveram 5mg/10mg Servier điều trị tăng huyết áp (30 viên),Thuốc tim mạch huyết áp,>>Thuốc>>Thuốc tim mạch &amp; máu>>Thuốc tim mạch huyết áp,Thuốc Coveram 5mg/10mg chỉ&nbsp;định dùng trong các trường hợp sau:,"<a class=""text-blue-500"" href=""/thanh-phan/perindopril""><span class=""css-1l7n2ui"">Perindopril</span></a>, <a class=""text-blue-500"" href=""/thanh-phan/amlodipine""><span class=""css-1l7n2ui"">Amlodipine</span></a>",Ai-len,***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00002104_coveram_5mg10mg_6983_63ab_large_5735142518.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00002104_coveram_5mg10mg_1672197773_ccaf94eadb.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00002104_coveram_5mg10mg_5864_63ab_large_715142aa04.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00002104_coveram_5mg10mg_6763_63ab_large_c5310b6d50.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00002104_coveram_5mg10mg_6401_63ab_large_4df9af305f.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00002104_coveram_5mg10mg_9424_63ab_large_f974615510.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00002104_coveram_5mg10mg_7207_63ab_large_06d7b91cde.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00002104_coveram_5mg10mg_7987_63ab_large_5675fbc6ee.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00002104_coveram_5mg10mg_7002_63ab_large_2c716eb135.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00002104_coveram_5mg10mg_5083_63ab_large_45f2ade7d4.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00002104_coveram_5mg10mg_4395_63ab_large_4b19935f55.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00002104_coveram_5mg10mg_6756_63ab_large_4daee9abb4.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00002104_coveram_5mg10mg_8033_63ab_large_349e689a2d.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00002104_coveram_5mg10mg_1037_63ab_large_3493fb1cf0.jpg,https://nhathuoclongchau.com.vn/thuoc/coveram-5mg10mg-4150.html
