product_id,product_name,product_category,product_category_tree,usage,specification,description,image_urls,product_url
8436,"Viên uống Wecetam 800 BRV điều trị suy giảm trí nhớ, nhận thức (3 vỉ x 10 viên)",Thuốc thần kinh,>>Thuốc>>Thuốc thần kinh>>Thuốc thần kinh,Chưa có dữ liệu.,"<a class=""text-blue-500"" href=""/thanh-phan/piracetam""><span class=""css-1l7n2ui"">Piracetam</span></a>",VD-27690-17	,***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00503895_335fb3cb22.jpg,https://nhathuoclongchau.com.vn/thuoc/wecetam-800mg-brv-3x10-38184.html
