product_id,product_name,product_category,product_category_tree,usage,specification,description,image_urls,product_url
6751,Hỗn dịch xịt mũi Monitazone Nasal Spray điều trị và phòng ngừa viêm mũi dị ứng (18ml)	,Thuốc trị hen suyễn,>>Thuốc>>Thuốc hô hấp>>Thuốc trị hen suyễn,Thuốc Monitazone Nasal Spray được chỉ định dùng trong các trường hợp sau:,"<span class=""css-1l7n2ui"">Mometason furoat</span>",Hàn Quốc,***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00004999_monitazone_spray_7207_6078_large_efde78aba2.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00004999_monitazone_spray_3884_6078_large_9843ca20e9.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00004999_monitazone_spray_3382_6078_large_0c91381aef.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00004999_monitazone_spray_3320_6078_large_3bb088c8c0.jpg,https://nhathuoclongchau.com.vn/thuoc/monitazone-spray-17070.html
