product_id,product_name,product_category,product_category_tree,usage,specification,description,image_urls,product_url
6915,Siro ho Thepharm 100ml Thephaco điều trị viêm đường hô hấp cấp có kèm theo ho,Siro trị ho cảm,>>Thuốc>>Thuốc hô hấp>>Siro trị ho cảm,Sirô ho Thepharm chỉ định điều trị trong các trường hợp sau:,"<span class=""css-1l7n2ui"">Chiết xuất cao khô lá thường xuân</span>",VD-24403-16	,***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00038392_8aca7d7290.jpg,https://nhathuoclongchau.com.vn/thuoc/siro-ho-thepharm-100-ml.html
