product_id,product_name,product_category,product_category_tree,usage,specification,description,image_urls,product_url
5044,"Dung dịch Xanh Methylen 1% Hải Dương sát khuẩn, điều trị viêm da mủ (20ml)",Thuốc sát khuẩn,>>Thuốc>>Thuốc da liễu>>Thuốc sát khuẩn,"Thuốc Dung dịch <a href=""https://nhathuoclongchau.com.vn/thuoc/dung-dich-xanh-methylen-1-20ml-hdpharma-20148.html"">xanh Methylen</a> 1% được chỉ định dùng trong các trường hợp sau:","<span class=""css-1l7n2ui"">Xanh Methylen</span>",VD-32106-19	,***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/IMG_3365_e2d79833e2.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/IMG_3368_751e0552b0.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/IMG_3366_9436900661.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/IMG_3367_4b759d1e09.jpg,https://nhathuoclongchau.com.vn/thuoc/dung-dich-xanh-methylen-1-20ml-hdpharma-20148.html
