product_id,product_name,product_category,product_category_tree,usage,specification,description,image_urls,product_url
7441,"Thuốc Roxithromycin 150 DHG điều trị các loại nhiễm khuẩn, bệnh bạch hầu, ho gà (3 vỉ x 10 viên)",Thuốc kháng sinh,">>Thuốc>>Thuốc kháng sinh, kháng nấm>>Thuốc kháng sinh",Thuốc Roxithromycin 150mg chỉ định điều trị trong các trường hợp sau:,DHG PHARMA,"<p>Thuốc&nbsp;Roxithromycin 150mg là sản phẩm của Công ty Cổ phần Dược Hậu Giang, có thành phần chính là&nbsp;Roxithromycin.&nbsp;Thuốc&nbsp;Roxithromycin 150mg chỉ&nbsp;định điều trị nhiễm khuẩn do Mycoplasma pneumoniae và các bệnh do Legionella, bệnh bạch hầu, ho gà, nhiễm khuẩn đường hô hấp do vi khuẩn nhạy cảm ở người bệnh dị ứng với penicilin.</p>",***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/IMG_6396_75f0354efc.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/roxithromycin_150_444722f3dd.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/IMG_6397_d8c4b05ce7.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/IMG_6398_314225e12f.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/IMG_6399_718afd3304.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/IMG_6400_65d9a428b5.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/IMG_6402_a384d74256.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/IMG_6403_16dbf7138d.jpg,https://nhathuoclongchau.com.vn/thuoc/roxithromycin-150mg-dhg-3x10-31114.html
