product_id,product_name,product_category,product_category_tree,usage,specification,description,image_urls,product_url
6028,Thuốc My Para 500mg S.P.M hỗ trợ giảm đau hạ sốt (10 vỉ x 10 viên)	,Thuốc giảm đau hạ sốt,">>Thuốc>>Thuốc giảm đau, hạ sốt, kháng viêm>>Thuốc giảm đau hạ sốt",Điều trị các chứng đau và sốt từ nhẹ đến vừa.,Hộp 10 Vỉ x 10 Viên,CÔNG TY CỔ PHẦN SPM,***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00018018_my_para_500_spm_10x10_vbp_giam_dau_ha_sot_3339_6080_large_503e7085ad.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00018018_my_para_500_spm_10x10_vbp_giam_dau_ha_sot_7091_6080_large_309a0a809b.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00018018_my_para_500_spm_10x10_vbp_giam_dau_ha_sot_3796_6080_large_0453ea535a.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00018018_my_para_500_spm_10x10_vbp_giam_dau_ha_sot_4518_6080_large_86e2a607fc.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00018018_my_para_500_spm_10x10_vbp_giam_dau_ha_sot_8364_62ad_large_dcfea2b324.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00018018_my_para_500_spm_10x10_vbp_giam_dau_ha_sot_3843_62ad_large_511417bdf1.jpg,https://nhathuoclongchau.com.vn/thuoc/my-para-500-spm-10x10-vbp-giam-dau-ha-sot-19361.html
