product_id,product_name,product_category,product_category_tree,usage,specification,description,image_urls,product_url
6635,"Thuốc bột uống Mitux 200mg DHG Pharma làm loãng chất nhầy đường hô hấp (24 gói x 1,5g)    	",Thuốc trị ho cảm,>>Thuốc>>Thuốc hô hấp>>Thuốc trị ho cảm,Thuốc Mitux&nbsp;200 Dhg 24 gói được chỉ định dùng làm thuốc tiêu nhầy trong các bệnh lý đường hô hấp có đờm nhầy quanh như:,Hộp 24 Gói x 1.5g,DHG,***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00004973_mitux_200_dhg_24_goi_7693_60f0_large_8ab6d2e621.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00004973_mitux_200_dhg_24_goi_1626420216_c8782caf68.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00004973_mitux_200_dhg_24_goi_1725_5b7b_large_11d34e6002.JPG***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/123_c5240dc948.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/smalls/00004973_mitux_200_dhg_24_goi_8373_5b7b_large_802866b198.JPG***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00004973_mitux_200_dhg_24_goi_9123_5b7b_large_7b80862ddf.JPG,https://nhathuoclongchau.com.vn/thuoc/mitux-200-dhg-24-goi-17077.html
