product_id,product_name,product_category,product_category_tree,usage,specification,description,image_urls,product_url
5531,"Dung dịch uống Palkids Apimed bổ sung vitamin, canxi, điều trị suy nhược cơ thể (20 ống x 10ml)	 ",Thuốc tăng cường sức đề kháng,>>Thuốc>>Thuốc bổ &amp; vitamin>>Thuốc tăng cường sức đề kháng,"Thuốc Palkids chỉ định điều trị trong các trường hợp suy nhược cơ thể, cải thiện tình trạng sút cân, chán ăn, mệt mỏi.","<a class=""text-blue-500"" href=""/thanh-phan/calcium-carbonate""><span class=""css-1l7n2ui"">Calcium Carbonate</span></a>, <span class=""css-1l7n2ui"">Acid Ascorbic, </span><span class=""css-1l7n2ui"">L-Lysin HCL</span>",VD-34074-20,***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/palkids_608b2494b1.jpg,https://nhathuoclongchau.com.vn/thuoc/-35779.html
