product_id,product_name,product_category,product_category_tree,usage,specification,description,image_urls,product_url
3273,"Dung dịch Bảo Nhi Hadiphar dùng khi muỗi và côn trùng đốt, nứt rát núm vú, hăm da, mẫn ngứa (10ml)",Chống muỗi &amp; côn trùng,>>Chăm sóc cá nhân>>Đồ dùng gia đình>>Chống muỗi &amp; côn trùng,"Bảo Nhi giúp chống hăm da, muỗi và các loại côn trùng đốt, mẩn ngứa, dị&nbsp;ứng da em bé.",,,***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00018037_bao_nhi_hadiphar_10ml_5743_5d15_large_d4c03a124e.JPG***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00018037_bao_nhi_hadiphar_10ml_4292_5d15_large_7daa93b1f8.JPG***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00018037_bao_nhi_hadiphar_10ml_3421_5d15_large_54548cf32a.JPG***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00018037_bao_nhi_hadiphar_10ml_3973_5d15_large_11470ee943.JPG,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/bao-nhi-hadiphar-10ml-19374.html
