product_id,product_name,product_category,product_category_tree,usage,specification,description,image_urls,product_url
1281,Viên uống Đào Hồng Đơn Venus Nafaco hỗ trợ cải thiện thiếu hụt nội tiết tố nữ (30 viên),Cân bằng nội tiết tố,>>Thực phẩm chức năng>>Sinh lý - Nội tiết tố>>Cân bằng nội tiết tố,Viên Uống Nở Ngực Đào Hồng Đơn bổ sung phytoestrogen (estrogen thực vật) và các dưỡng chất tự nhiên giúp:,Việt Nam,"<span class=""css-1l7n2ui"">Tá dược vừa đủ, </span><span class=""css-1l7n2ui"">Curcumin phytosome, </span><a class=""text-blue-500"" href=""/thanh-phan/saw-palmetto""><span class=""css-1l7n2ui"">Saw palmetto</span></a>, <span class=""css-1l7n2ui"">Đương quy, </span><span class=""css-1l7n2ui"">Damiana Leaf, </span><span class=""css-1l7n2ui"">Tinh chất mầm đậu nành, </span><span class=""css-1l7n2ui"">Rễ củ sắn dây</span>",***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00002217_vien_uong_no_nguc_dao_hong_don_30_vien_5263_5bc5_large_3f9a160a52.JPG***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00002217_vien_uong_no_nguc_dao_hong_don_30_vien_1629721298_309ef1d00d.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00002217_vien_uong_no_nguc_dao_hong_don_30_vien_4072_5bc5_large_6e27f1c46b.JPG***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00002217_vien_uong_no_nguc_dao_hong_don_30_vien_3092_5bc5_large_59e12f4aae.JPG,https://nhathuoclongchau.com.vn/thuc-pham-chuc-nang/vien-uong-no-nguc-dao-hong-don-30-vien-812.html
