product_id,product_name,product_category,product_category_tree,usage,specification,description,image_urls,product_url
1598,"Viên uống Tasuamum Hadu hỗ trợ an thai, phòng chống động thai (8 vỉ x 10 viên)",Vitamin &amp; Khoáng chất,>>Thực phẩm chức năng>>Vitamin &amp; Khoáng chất,"Viên an thai Tasuamum New giúp tăng cường sức khỏe, nâng cao sức đề kháng cho người mẹ, thai nhi phát triển khỏe mạnh.",Việt Nam,"<p style=""text-align:justify;"">Thuốc&nbsp;An Thai Tasuamum New giúp tăng cường sức khỏe, nâng cao sức đề kháng&nbsp;cho người mẹ, thai nhi phát triển khỏe mạnh. Hỗ trợ an thai, phòng chống động thai, giúp giảm tình trạng ốm nghén khi mang thai.</p>",***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00018428_tasuamum_new_hadu_79_8x10_vien_nang_an_thai_2514_5ba3_large_b5b030925a.JPG***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00018428_tasuamum_new_hadu_79_8x10_vien_nang_an_thai_1374_5ba3_large_27643bfd69.JPG***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00018428_tasuamum_new_hadu_79_8x10_vien_nang_an_thai_2203_5ba3_large_33a04b431a.JPG***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00018428_tasuamum_new_hadu_79_8x10_vien_nang_an_thai_2871_5ba3_large_751e042275.JPG***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00018428_tasuamum_new_hadu_79_8x10_vien_nang_an_thai_6573_5ba3_large_e67fb06905.JPG,https://nhathuoclongchau.com.vn/thuc-pham-chuc-nang/tasuamum-new-hadu-79-8x10-vien-nang-an-thai-19742.html
