product_id,product_name,product_category,product_category_tree,usage,specification,description,image_urls,product_url
980,Viên uống A-Z Depot Doppelherz Aktiv bổ sung vitamin và khoáng chất (3 vỉ x 10 viên),Vitamin &amp; Khoáng chất,>>Thực phẩm chức năng>>Vitamin &amp; Khoáng chất,<strong>Aktiv A-Z Depot Doppelherz</strong> bổ sung các vitamin&nbsp;và khoáng chất thiết yếu cho cơ thể.&nbsp;,Đức,"<a class=""text-blue-500"" href=""/thanh-phan/biotin""><span class=""css-1l7n2ui"">Biotin</span></a>, <a class=""text-blue-500"" href=""/thanh-phan/vitamin-a""><span class=""css-1l7n2ui"">Vitamin A</span></a>, <span class=""css-1l7n2ui"">Canxi, </span><span class=""css-1l7n2ui"">Magie, </span><a class=""text-blue-500"" href=""/thanh-phan/vitamin-b1""><span class=""css-1l7n2ui"">Vitamin B1</span></a>, <a class=""text-blue-500"" href=""/thanh-phan/vitamin-b2""><span class=""css-1l7n2ui"">Vitamin B2</span></a>, <span class=""css-1l7n2ui"">Chrom, </span><span class=""css-1l7n2ui"">Vitamin B6, </span><span class=""css-1l7n2ui"">Sắt, </span><a class=""text-blue-500"" href=""/thanh-phan/vitamin-b12""><span class=""css-1l7n2ui"">Vitamin B12</span></a>, <span class=""css-1l7n2ui"">kali iod, </span><a class=""text-blue-500"" href=""/thanh-phan/vitamin-c""><span class=""css-1l7n2ui"">Vitamin C</span></a>, <span class=""css-1l7n2ui"">Kali, </span><a class=""text-blue-500"" href=""/thanh-phan/vitamin-d""><span class=""css-1l7n2ui"">Vitamin D</span></a>, <span class=""css-1l7n2ui"">Đồng, </span><a class=""text-blue-500"" href=""/thanh-phan/vitamin-e""><span class=""css-1l7n2ui"">Vitamin E</span></a>, <span class=""css-1l7n2ui"">Mangan, </span><span class=""css-1l7n2ui"">Axit Folic, </span><span class=""css-1l7n2ui"">Vitamin K, </span><a class=""text-blue-500"" href=""/thanh-phan/molybdenum""><span class=""css-1l7n2ui"">Molybdenum</span></a>, <a class=""text-blue-500"" href=""/thanh-phan/niacin""><span class=""css-1l7n2ui"">Niacin</span></a>, <span class=""css-1l7n2ui"">Phospho, </span><a class=""text-blue-500"" href=""/thanh-phan/pantothenic-acid""><span class=""css-1l7n2ui"">Pantothenic acid</span></a>, <span class=""css-1l7n2ui"">Selen, </span><span class=""css-1l7n2ui"">Kẽm</span>",***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00015175_doppelherz_aktiv_a_z_depot_30v_9970_6256_large_317c66514a.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00015175_doppelherz_aktiv_a_z_depot_30v_1649816217_c79064f1cd.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00015175_doppelherz_aktiv_a_z_depot_30v_2225_6256_large_df0e583b74.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00015175_doppelherz_aktiv_a_z_depot_30v_7072_6256_large_e78795489c.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00015175_doppelherz_aktiv_a_z_depot_30v_9059_6256_large_85ddcec8c8.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00015175_doppelherz_aktiv_a_z_depot_30v_3008_6256_large_ade80cf5c5.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00015175_doppelherz_aktiv_a_z_depot_30v_9830_6256_large_ebeaf4372e.jpg,https://nhathuoclongchau.com.vn/thuc-pham-chuc-nang/doppelherz-aktiv-a-z-depot-30v-15020.html
