product_id,product_name,product_category,product_category_tree,usage,specification,description,image_urls,product_url
2430,Kem chống nắng La Roche-Posay Anthelios SPF50+ bảo vệ da bé khỏi các tia UVA/UVB (100ml),Chống nắng toàn thân,>>Dược mỹ phẩm>>Chăm sóc cơ thể>>Chống nắng toàn thân,"Kem chống nắng cho trẻ em La Roche-Posay Anthelios SPF 50+ được tăng cường chống lại các tia UVA nhờ vào hệ thống màng lọc độc quyền Mexoplex®, kết hợp với nước khoáng La Roche-Posay giúp làm dịu và chống oxy hoá.","<p>Kem chống nắng cho trẻ em La Roche-Posay Anthelios Dermo-Pediatrics Lotion SPF 50+ bảo vệ da bé khỏi các tia UVA/UVB, tia hồng ngoại và ô nhiễm, kết hợp với nước khoáng La Roche-Posay giúp làm dịu và chống oxy hoá. Mang&nbsp;lại&nbsp;cảm&nbsp;giác dễ chịu&nbsp;khi thoa và lâu trôi khi&nbsp;tiếp xúc&nbsp;dưới nước.</p>",,***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/11250_kem_chong_nang_cho_tre_em_la_roche_posay_spf_50_2841_599f_large_46e00c55df.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/11250_kem_chong_nang_cho_tre_em_la_roche_posay_spf_50_5857_599f_large_94204eaec6.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/11250_kem_chong_nang_cho_tre_em_la_roche_posay_spf_50_6525_599f_large_c3ea6b6680.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/11250_kem_chong_nang_cho_tre_em_la_roche_posay_spf_50_3848_599f_large_23e0d710c0.jpg,https://nhathuoclongchau.com.vn/duoc-my-pham/kem-chong-nang-cho-tre-em-la-roche-posay-spf-50-547.html
