product_id,product_name,product_category,product_category_tree,usage,specification,description,image_urls,product_url
3203,Kem tẩy lông Veet Silk And Fresh trong 5 phút dành cho da nhạy cảm (25g),Dụng cụ tẩy lông,>>Chăm sóc cá nhân>>Thiết bị làm đẹp>>Dụng cụ tẩy lông,"<a href=""https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/kem-tay-long-veet-danh-cho-da-nhay-cam-25g-30047.html"">Kem tẩy lông Veet</a> dùng để tẩy lông chân, tay, nách và vùng bikini.",,,***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00029782_kem_tay_long_veet_danh_cho_da_nhay_cam_25g_9262_603c_large_34111580ba.JPG***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00029782_kem_tay_long_veet_danh_cho_da_nhay_cam_25g_7868_603c_large_f01a2c92cc.JPG***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00029782_kem_tay_long_veet_danh_cho_da_nhay_cam_25g_4131_603c_large_6e288130df.JPG***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00029782_kem_tay_long_veet_danh_cho_da_nhay_cam_25g_6220_603c_large_0b24ad9b00.JPG***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00029782_kem_tay_long_veet_danh_cho_da_nhay_cam_25g_3906_603c_large_52e1ddbcbc.JPG***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00029782_kem_tay_long_veet_danh_cho_da_nhay_cam_25g_4980_603c_large_280c0978fe.JPG,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/kem-tay-long-veet-danh-cho-da-nhay-cam-25g-30047.html
