product_id,product_name,product_category,product_category_tree,usage,specification,description,image_urls,product_url
2803,Combo Eucerin Whitening Ultrawhite Spotless Spot Corrector (5ml) &amp; Spotless Day (20ml),Dưỡng da mặt,>>Dược mỹ phẩm>>Chăm sóc da mặt>>Dưỡng da mặt,<u>Tinh chất giảm thâm nám EUCERIN Ultrawhite+ Spotless spot corrector 5ml</u>,"<p>Combo Eucerin Whitening Ultrawhite Spotless Spot Corrector 5Ml và Spotless Day SPF30 20Ml&nbsp;giúp điều trị các vấn đề về da như nám, sạm, đốm nâu.&nbsp;</p>",,***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00020534_combo_eucerin_whitening_ultrawhite_spotless_spot_corrector_5ml_spotless_day_spf30_20ml_8350783503_1325_6127_large_139cbc30a0.jpg,https://nhathuoclongchau.com.vn/duoc-my-pham/combo-eucerin-whitening-ultrawhite-spotless-spot-corrector-5ml-spotless-day-spf30-20ml-8350783503-20802.html
