product_id,product_name,product_category,product_category_tree,usage,specification,description,image_urls,product_url
1628,Viên uống Helaf DHG thanh nhiệt giải độc cho cơ thể (10 vỉ x 5 viên),Chức năng gan,>>Thực phẩm chức năng>>Cải thiện tăng cường chức năng>>Chức năng gan,Helaf với 2 thành phần chính chiết xuất từ diếp cá và rau má giúp:,Việt Nam,"<p>Viên uống giải nhiệt mát gan Helaf DHG với 2 thành phần chính chiết xuất từ diếp cá và rau má giúp&nbsp;thanh nhiệt giải độc cho cơ thể,&nbsp;làm tiêu tan độc tố giúp mát gan,&nbsp;lợi tiểu và&nbsp;chống táo bón. Nếu mắc phải một trong&nbsp;các trường hợp bị&nbsp;trĩ, táo bón, kiết lỵ, tiểu gắt, tiểu ít thì Halaf chính là giải pháp tối ưu cho bạn.</p>",***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00018917_helaf_dhg_10x5_3598_60a6_large_c483d4d241.png,https://nhathuoclongchau.com.vn/thuc-pham-chuc-nang/helaf-dhg-10x5-20217.html
