product_id,product_name,product_category,product_category_tree,usage,specification,description,image_urls,product_url
2719,Dầu gội Vichy Dercos Oil Control đặc trị kiểm soát nhờn da đầu (200ml),Dầu gội dầu xả,>>Dược mỹ phẩm>>Chăm sóc tóc - da đầu>>Dầu gội dầu xả,"Dầu gội đặc trị kiểm soát nhờn da đầu Vichy Dercos Oil Control Shampoo&nbsp;với phức hợp Anti Sebum giúp kiểm soát bã nhờn, tuyến dầu dưới da đầu&nbsp;hoạt động chậm lại.&nbsp;Da đầu&nbsp;sạch, khỏe mạnh, đồng thời làm tăng độ dày của tóc.","<p>Dầu gội đặc trị kiểm soát nhờn da đầu Vichy Dercos Oil Control Shampoo với phức hợp Anti Sebum giúp kiểm soát bã nhờn, tuyến dầu dưới da đầu&nbsp;hoạt động chậm lại.&nbsp;Da đầu&nbsp;sạch, khỏe mạnh, đồng thời làm tăng độ dày của tóc.</p>",,***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00013628_vichy_dau_goi_dac_tri_kiem_soat_nhon_200ml_m0861700_5808_5c91_large_64388aa6ba.jpg,https://nhathuoclongchau.com.vn/duoc-my-pham/vichy-dau-goi-dac-tri-kiem-soat-nhon-200ml-m0861700-15926.html
