product_id,product_name,product_category,product_category_tree,usage,specification,description,image_urls,product_url
2481,Xịt chống nắng La Roche-Posay Anthelios Invisible Fresh Mist SPF50 hỗ trợ kiểm soát bã nhờn và mồ hôi (75ml),Kem chống nắng da mặt,>>Dược mỹ phẩm>>Chăm sóc da mặt>>Kem chống nắng da mặt,"Xịt chống nắng La Roche-Posay Anthelios Invisible Fresh Mist SPF 50+ bảo vệ da trước những tác hại từ ánh nắng và ô nhiễm, kiểm soát bã nhờn và mồ hôi giúp mang đến một cảm giác sạch cho làn da đến 9 tiếng.","<p style=""text-align:justify;"">Xịt chống nắng La Roche-Posay Anthelios Invisible Fresh Mist SPF 50+ bảo vệ da trước những tác hại từ ánh nắng và ô nhiễm, kiểm soát bã nhờn và mồ hôi giúp mang đến một cảm giác sạch&nbsp;cho làn da đến 9 tiếng,&nbsp;da giảm bóng nhờn đến&nbsp;80%. Sản phẩm dạng phun sương mịn, thẩm thấu nhanh.&nbsp;Phù hợp cho da dầu, da nhạy cảm và dễ kích ứng với ánh nắng.</p>",,***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00014218_larocheposay_xit_chong_nang_75ml_m9165700_6225_5c91_large_f9fbc228ca.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00014218_larocheposay_xit_chong_nang_75ml_m9165700_5944_5b18_large_4d3f304650.JPG***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00014218_larocheposay_xit_chong_nang_75ml_m9165700_7866_5c91_large_01c1aa096b.png,https://nhathuoclongchau.com.vn/duoc-my-pham/larocheposay-xit-chong-nang-75ml-m9165700-15727.html
