product_id,product_name,product_category,product_category_tree,usage,specification,description,image_urls,product_url
1329,Viên uống Naturenz DHG hỗ trợ giải độc gan (10 vỉ x 10 viên),Chức năng gan,>>Thực phẩm chức năng>>Cải thiện tăng cường chức năng>>Chức năng gan,Naturenz DHG giúp hạ men gan; bổ gan; mát gan; nhuận tràng.,Việt Nam,"<p>Naturenz DHG giúp hạ men gan; bổ gan; mát gan; nhuận tràng. Giúp giảm dấu hiệu đau tức hạ sườn phải, mệt mỏi, vàng da, khô miệng, đắng miệng, trướng bụng, khó tiêu, ăn ngủ kém.</p>",***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00016450_naturenz_lb_cap_10x10_dhgpharma_4974_5baa_large_ed2135098e.JPG***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00016450_naturenz_lb_cap_10x10_dhgpharma_6952_5baa_large_53ecb30d89.JPG***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00016450_naturenz_lb_cap_10x10_dhgpharma_5374_5baa_large_bba8a1bcf3.JPG***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00016450_naturenz_lb_cap_10x10_dhgpharma_1428_5baa_large_90d6c56b09.JPG***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00016450_naturenz_lb_cap_10x10_dhgpharma_1855_5baa_large_35a36b4aa2.JPG,https://nhathuoclongchau.com.vn/thuc-pham-chuc-nang/naturenz-lb-cap-10x10-dhgpharma-14252.html
