product_id,product_name,product_category,product_category_tree,image_urls,product_url
3789,"Bộ rửa xoang mũi Otosan Nasal Wash làm sạch sâu, hồi phục chứng viêm mũi dị ứng (1 kít + 30 gói)",Dụng cụ vệ sinh mũi,Thiết bị y tế>>Dụng cụ y tế>>Dụng cụ vệ sinh mũi,https://cms-prod.s3-sgn09.fptcloud.com/DSC_09059_e59478ec6e.jpg***https://cms-prod.s3-sgn09.fptcloud.com/cu_moi_8103811e24.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00502610_bo_rua_xoang_mui_otosan_nasal_wash_kit_30_goi_danh_cho_tre_tren_6_tuoi_1449_6368_large_73997a71bd.jpg***https://cms-prod.s3-sgn09.fptcloud.com/DSC_09052_246906dedf.jpg***https://cms-prod.s3-sgn09.fptcloud.com/DSC_09053_8958a204c0.jpg***https://cms-prod.s3-sgn09.fptcloud.com/DSC_09054_6817f1ec7c.jpg***https://cms-prod.s3-sgn09.fptcloud.com/DSC_09055_d34742b332.jpg***https://cms-prod.s3-sgn09.fptcloud.com/DSC_09056_3bfea5834a.jpg***https://cms-prod.s3-sgn09.fptcloud.com/DSC_09057_7dfad16bcb.jpg***https://cms-prod.s3-sgn09.fptcloud.com/DSC_09065_cc54b3bc3d.jpg***https://cms-prod.s3-sgn09.fptcloud.com/DSC_09066_22a1ec2f80.jpg***https://cms-prod.s3-sgn09.fptcloud.com/DSC_09067_cb7e86766b.jpg***https://cms-prod.s3-sgn09.fptcloud.com/DSC_09068_4c0f9a9cbc.jpg***https://cms-prod.s3-sgn09.fptcloud.com/DSC_09062_0274b8d601.jpg***https://cms-prod.s3-sgn09.fptcloud.com/DSC_09063_0c6f1f3422.jpg***https://cms-prod.s3-sgn09.fptcloud.com/DSC_09064_61c32f31b6.jpg***https://cms-prod.s3-sgn09.fptcloud.com/DSC_09073_4c3841dff0.jpg***https://cms-prod.s3-sgn09.fptcloud.com/DSC_09075_2eb76c0288.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00502610_bo_rua_xoang_mui_otosan_nasal_wash_kit_30_goi_danh_cho_tre_tren_6_tuoi_3434_6368_large_893fc618c6.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00502610_bo_rua_xoang_mui_otosan_nasal_wash_kit_30_goi_danh_cho_tre_tren_6_tuoi_5939_6368_large_67baba6105.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00502610_bo_rua_xoang_mui_otosan_nasal_wash_kit_30_goi_danh_cho_tre_tren_6_tuoi_2347_6368_large_8b5f486a7a.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00502610_bo_rua_xoang_mui_otosan_nasal_wash_kit_30_goi_danh_cho_tre_tren_6_tuoi_2189_6368_large_4d040f1f50.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00502610_bo_rua_xoang_mui_otosan_nasal_wash_kit_30_goi_danh_cho_tre_tren_6_tuoi_8244_6368_large_6ae2a4ef6c.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00502610_bo_rua_xoang_mui_otosan_nasal_wash_kit_30_goi_danh_cho_tre_tren_6_tuoi_2332_6368_large_2d3e3a26e7.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00502610_bo_rua_xoang_mui_otosan_nasal_wash_kit_30_goi_danh_cho_tre_tren_6_tuoi_1141_6368_large_959267dd7b.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00502610_bo_rua_xoang_mui_otosan_nasal_wash_kit_30_goi_danh_cho_tre_tren_6_tuoi_1795_6368_large_549181314d.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00502610_bo_rua_xoang_mui_otosan_nasal_wash_kit_30_goi_danh_cho_tre_tren_6_tuoi_8042_6368_large_51b9beb6fe.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00502610_bo_rua_xoang_mui_otosan_nasal_wash_kit_30_goi_danh_cho_tre_tren_6_tuoi_8135_6368_large_82240aa18e.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00502610_bo_rua_xoang_mui_otosan_nasal_wash_kit_30_goi_danh_cho_tre_tren_6_tuoi_1085_6368_large_9d1f3f9438.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00502610_bo_rua_xoang_mui_otosan_nasal_wash_kit_30_goi_danh_cho_tre_tren_6_tuoi_9459_6368_large_c4fd08de7d.jpg***https://cms-prod.s3-sgn09.fptcloud.com/otosan_wash_kit_1_d724c0065f.jpg***https://cms-prod.s3-sgn09.fptcloud.com/otosan_wash_kit_2_17af6bb093.jpg,https://nhathuoclongchau.com.vn/trang-thiet-bi-y-te/bo-rua-xoang-mui-otosan-nasal-wash-kit-30-goi-danh-cho-tre-tren-6-tuoi-36875.html
3790,Gel Hyalo4 Skin hỗ trợ điều trị vết thương trên da (30g),Dụng cụ y tế,Thiết bị y tế>>Dụng cụ y tế,https://cms-prod.s3-sgn09.fptcloud.com/00502307_gel_dac_tri_bong_vet_thuong_ho_loet_ti_de_hyalo4_skin_gel_30g_7219_633e_large_8ee42ec795.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00502307_gel_dac_tri_bong_vet_thuong_ho_loet_ti_de_hyalo4_skin_gel_30g_4968_633e_large_05a3583e42.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00502307_gel_dac_tri_bong_vet_thuong_ho_loet_ti_de_hyalo4_skin_gel_30g_2547_633e_large_517c8d7044.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00502307_gel_dac_tri_bong_vet_thuong_ho_loet_ti_de_hyalo4_skin_gel_30g_1570_633e_large_15d853f691.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00502307_gel_dac_tri_bong_vet_thuong_ho_loet_ti_de_hyalo4_skin_gel_30g_6723_633e_large_2d49e1fd94.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00502307_gel_dac_tri_bong_vet_thuong_ho_loet_ti_de_hyalo4_skin_gel_30g_3424_633e_large_f35081551e.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00502307_gel_dac_tri_bong_vet_thuong_ho_loet_ti_de_hyalo4_skin_gel_30g_4157_633e_large_edb0c5d31e.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00502307_gel_dac_tri_bong_vet_thuong_ho_loet_ti_de_hyalo4_skin_gel_30g_6873_633e_large_56123c59e1.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00502307_gel_dac_tri_bong_vet_thuong_ho_loet_ti_de_hyalo4_skin_gel_30g_3483_633e_large_8d606c68bb.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00502307_gel_dac_tri_bong_vet_thuong_ho_loet_ti_de_hyalo4_skin_gel_30g_6250_633e_large_10a2a10bbd.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00502307_gel_dac_tri_bong_vet_thuong_ho_loet_ti_de_hyalo4_skin_gel_30g_5256_633e_large_29e9392418.jpg,https://nhathuoclongchau.com.vn/trang-thiet-bi-y-te/gel-dac-tri-bong-vet-thuong-ho-loet-ti-de-hyalo4-skin-gel-30g-36529.html
3791,Máy xông khí dung Yuwell M103 cầm tay hỗ trợ điều trị các bệnh về đường hô hấp,Máy xông khí dung,Thiết bị y tế>>Dụng cụ y tế>>Máy xông khí dung,https://cms-prod.s3-sgn09.fptcloud.com/00502265_may_xong_khi_dung_cam_tay_yuwell_m103_8873_633b_large_b312aa9bdb.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00502265_may_xong_khi_dung_cam_tay_yuwell_m103_7392_633b_large_7d7c0a1c85.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00502265_may_xong_khi_dung_cam_tay_yuwell_m103_2941_633b_large_5803819fd0.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00502265_may_xong_khi_dung_cam_tay_yuwell_m103_6642_633b_large_c75d2ba4ad.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00502265_may_xong_khi_dung_cam_tay_yuwell_m103_1426_633b_large_922cf1f0f6.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00502265_may_xong_khi_dung_cam_tay_yuwell_m103_6683_633e_large_188310361c.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00502265_may_xong_khi_dung_cam_tay_yuwell_m103_2267_633b_large_4cfa3791ba.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00502265_may_xong_khi_dung_cam_tay_yuwell_m103_3490_633b_large_6ef71a66e4.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00502265_may_xong_khi_dung_cam_tay_yuwell_m103_6724_633b_large_7debe0e66b.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00502265_may_xong_khi_dung_cam_tay_yuwell_m103_8885_633e_large_9ea4c4f273.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00502265_may_xong_khi_dung_cam_tay_yuwell_m103_6719_633b_large_51c6f00150.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00502265_may_xong_khi_dung_cam_tay_yuwell_m103_4547_633b_large_1e43b9aae8.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00502265_may_xong_khi_dung_cam_tay_yuwell_m103_9066_633b_large_af2251e6d4.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00502265_may_xong_khi_dung_cam_tay_yuwell_m103_8396_633b_large_d6ca2bed00.jpg,https://nhathuoclongchau.com.vn/trang-thiet-bi-y-te/may-xong-khi-dung-cam-tay-yuwell-m103-36502.html
3792,Máy xông khí dung Omron NE-C106 phòng và điều trị bệnh về đường hô hấp,Máy xông khí dung,Thiết bị y tế>>Dụng cụ y tế>>Máy xông khí dung,https://cms-prod.s3-sgn09.fptcloud.com/00501374_may_xong_khi_dung_omron_ne_c106_9887_62e7_large_fe55da5e59.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00501374_may_xong_khi_dung_omron_ne_c106_1659345296_85f8dd3fc2.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00501374_may_xong_khi_dung_omron_ne_c106_2113_62e9_large_3d5e8f8f81.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00501374_may_xong_khi_dung_omron_ne_c106_2937_62e7_large_ea477eb430.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00501374_may_xong_khi_dung_omron_ne_c106_1810_62e7_large_b59f32405b.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00501374_may_xong_khi_dung_omron_ne_c106_2622_62e9_large_f6857d764f.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00501374_may_xong_khi_dung_omron_ne_c106_2687_62e9_large_cad0e33e6b.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00501374_may_xong_khi_dung_omron_ne_c106_3672_62e7_large_d92c55bb96.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00501374_may_xong_khi_dung_omron_ne_c106_9079_62e7_large_18171f9e4d.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00501374_may_xong_khi_dung_omron_ne_c106_8458_62e7_large_1750792379.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00501374_may_xong_khi_dung_omron_ne_c106_1355_62e7_large_2bba7c1e64.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00501374_may_xong_khi_dung_omron_ne_c106_1895_62e7_large_f0e421acbe.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00501374_may_xong_khi_dung_omron_ne_c106_1606_62e7_large_73677f3687.jpg,https://nhathuoclongchau.com.vn/trang-thiet-bi-y-te/may-xong-khi-dung-omron-ne-c106-35522.html
3793,"Túi y tế 1life thiết kế nhỏ gọn, tiện lợi, dùng để mang theo hàng ngày mọi lúc (1 cái)",Dụng cụ y tế,Thiết bị y tế>>Dụng cụ y tế,https://cms-prod.s3-sgn09.fptcloud.com/00501173_tui_y_te_1life_100g_4239_62d8_large_19feef2c48.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00501173_tui_y_te_1life_100g_1658388203_c8ef7eb084.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00501173_tui_y_te_1life_100g_6105_62d8_large_f5a76c50c3.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00501173_tui_y_te_1life_100g_2795_62d8_large_2c37aec92b.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00501173_tui_y_te_1life_100g_9912_62d8_large_53f604976e.jpg,https://nhathuoclongchau.com.vn/trang-thiet-bi-y-te/tui-y-te-1life-100g-35329.html
3794,Máy xông khí dung BioHealth Neb Pro hỗ trợ điều trị các bệnh về đường hô hấp,Máy xông khí dung,Thiết bị y tế>>Dụng cụ y tế>>Máy xông khí dung,https://cms-prod.s3-sgn09.fptcloud.com/00500948_may_xong_khi_dung_biohealth_neb_pro_8067_62ce_large_d1332a974b.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00500948_may_xong_khi_dung_biohealth_neb_pro_1657697361_c594f6d189.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00500948_may_xong_khi_dung_biohealth_neb_pro_2061_62ce_large_96f0ac784d.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00500948_may_xong_khi_dung_biohealth_neb_pro_7101_62ce_large_e643027a51.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00500948_may_xong_khi_dung_biohealth_neb_pro_8262_62ce_large_4ebe1ee8df.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00500948_may_xong_khi_dung_biohealth_neb_pro_7081_62ce_large_0a02349c64.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00500948_may_xong_khi_dung_biohealth_neb_pro_2761_62ce_large_6281f13343.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00500948_may_xong_khi_dung_biohealth_neb_pro_6851_62ce_large_55b95bdd0b.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00500948_may_xong_khi_dung_biohealth_neb_pro_8478_62ce_large_5a07d67655.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00500948_may_xong_khi_dung_biohealth_neb_pro_3330_62ce_large_6dc0b4b86c.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00500948_may_xong_khi_dung_biohealth_neb_pro_2602_62ce_large_de8e0ecbbc.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00500948_may_xong_khi_dung_biohealth_neb_pro_6728_62ce_large_b54e0f72bb.jpg,https://nhathuoclongchau.com.vn/trang-thiet-bi-y-te/may-xong-khi-dung-biohealth-neb-pro-35114.html
3795,"Máy xông khí dung Microlife NEB200 hỗ trợ các bệnh viêm mũi, viêm xoang",Máy xông khí dung,Thiết bị y tế>>Dụng cụ y tế>>Máy xông khí dung,https://cms-prod.s3-sgn09.fptcloud.com/00500441_may_xong_khi_dung_microlife_neb200_5181_629d_large_a1ffb82a94.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00500441_may_xong_khi_dung_microlife_neb200_1654498893_c109a2727b.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00500441_may_xong_khi_dung_microlife_neb200_5017_629d_large_70af829e39.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00500441_may_xong_khi_dung_microlife_neb200_5195_629d_large_53ac8341d5.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00500441_may_xong_khi_dung_microlife_neb200_4154_629d_large_aba99edff2.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00500441_may_xong_khi_dung_microlife_neb200_2855_629d_large_2c13a0cc57.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00500441_may_xong_khi_dung_microlife_neb200_8155_629d_large_0d7f52c8f0.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00500441_may_xong_khi_dung_microlife_neb200_1696_629d_large_5496ee7eaa.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00500441_may_xong_khi_dung_microlife_neb200_9116_629d_large_2caea58ad5.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00500441_may_xong_khi_dung_microlife_neb200_5423_629d_large_92e8866596.jpg,https://nhathuoclongchau.com.vn/trang-thiet-bi-y-te/may-xong-khi-dung-microlife-neb200-34561.html
3796,"Dung dịch xịt mũi Nasodren Hartington làm sạch mũi, xoang, giảm triệu chứng viêm xoang cấp tính và mãn tính (50mg)",Dụng cụ vệ sinh mũi,Thiết bị y tế>>Dụng cụ y tế>>Dụng cụ vệ sinh mũi,https://cms-prod.s3-sgn09.fptcloud.com/00500271_dung_dich_dieu_tri_viem_xoang_mui_nasodren_50mg_9160_628b_large_e1ebdf3748.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00500271_dung_dich_dieu_tri_viem_xoang_mui_nasodren_50mg_1653290387_7ac0407793.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00500271_dung_dich_dieu_tri_viem_xoang_mui_nasodren_50mg_3292_628b_large_4a3583de29.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00500271_dung_dich_dieu_tri_viem_xoang_mui_nasodren_50mg_2665_628b_large_c78dfd3ef1.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00500271_dung_dich_dieu_tri_viem_xoang_mui_nasodren_50mg_3882_628b_large_b412a76f32.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00500271_dung_dich_dieu_tri_viem_xoang_mui_nasodren_50mg_5508_628b_large_743ccf05a1.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00500271_dung_dich_dieu_tri_viem_xoang_mui_nasodren_50mg_9877_628b_large_535b0de36b.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00500271_dung_dich_dieu_tri_viem_xoang_mui_nasodren_50mg_5368_628b_large_8a5e2bbd77.jpg,https://nhathuoclongchau.com.vn/trang-thiet-bi-y-te/dung-dich-dieu-tri-viem-xoang-mui-nasodren-50mg-34387.html
3797,"Khẩu trang y tế Hamita Advanced 4D Mask màu đen hỗ trợ ngăn khói, bụi, kháng khuẩn (5 cái)",Khẩu trang y tế,Thiết bị y tế>>Khẩu trang>>Khẩu trang y tế,https://cms-prod.s3-sgn09.fptcloud.com/00033694_khau_trang_y_te_hamita_advanced_4d_mask_mau_den_goi_5_cai_4325_638f_large_b209a84e8b.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00033694_khau_trang_y_te_hamita_advanced_4d_mask_mau_den_goi_5_cai_1906_623b_large_e9cd8c81c0.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00033694_khau_trang_y_te_hamita_advanced_4d_mask_mau_den_goi_5_cai_2084_623b_large_9dbb5cfa20.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00033694_khau_trang_y_te_hamita_advanced_4d_mask_mau_den_goi_5_cai_6889_623b_large_adf5038c8e.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00033694_khau_trang_y_te_hamita_advanced_4d_mask_mau_den_goi_5_cai_8067_623b_large_0cf712027e.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00033694_khau_trang_y_te_hamita_advanced_4d_mask_mau_den_goi_5_cai_6460_631a_large_feacbb5658.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00033694_khau_trang_y_te_hamita_advanced_4d_mask_mau_den_goi_5_cai_9209_638f_large_c9b4467127.jpg,https://nhathuoclongchau.com.vn/trang-thiet-bi-y-te/khau-trang-y-te-hamita-advanced-4d-mask-mau-den-goi-5-cai-33788.html
3798,Que thử đường huyết Easy Max cho kết quả trong 5 giây (25 cái),"Máy, que thử đường huyết","Thiết bị y tế>>Dụng cụ theo dõi>>Máy, que thử đường huyết",https://cms-prod.s3-sgn09.fptcloud.com/00033290_que_thu_duong_huyet_easy_max_hop_25_cai_8957_61e9_large_1b28af915a.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00033290_que_thu_duong_huyet_easy_max_hop_25_cai_7524_61e9_large_d1557357dd.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00033290_que_thu_duong_huyet_easy_max_hop_25_cai_2760_61e9_large_372e73f044.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00033290_que_thu_duong_huyet_easy_max_hop_25_cai_2682_61e9_large_2c6d4c50cc.jpg***https://cms-prod.s3-sgn09.fptcloud.com/que_0dd921e147.jpg,https://nhathuoclongchau.com.vn/trang-thiet-bi-y-te/que-thu-duong-huyet-easy-max-hop-25-cai-33399.html
3799,"Máy đo huyết áp bắp tay tự động Omron JPN600 công nghệ IntelliWrap, hiển thị kết quả trung bình của 3 lần đo cuối",Máy đo huyết áp,Thiết bị y tế>>Dụng cụ theo dõi>>Máy đo huyết áp,https://cms-prod.s3-sgn09.fptcloud.com/00016517_may_do_huyet_ap_tu_dong_omron_jpn600_7263_5c98_large_4c5b095b6a.JPG***https://cms-prod.s3-sgn09.fptcloud.com/cu_moi_d891782765.jpg***https://cms-prod.s3-sgn09.fptcloud.com/2223c2d244c1919fc8d06_088a2dbfc8.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00016517_may_do_huyet_ap_tu_dong_omron_jpn600_5356_5c98_large_ada2808b26.JPG***https://cms-prod.s3-sgn09.fptcloud.com/00016517_may_do_huyet_ap_tu_dong_omron_jpn600_5527_5c98_large_53123faf88.JPG***https://cms-prod.s3-sgn09.fptcloud.com/00016517_may_do_huyet_ap_tu_dong_omron_jpn600_3156_5c98_large_20bf4cfd2c.JPG***https://cms-prod.s3-sgn09.fptcloud.com/00016517_may_do_huyet_ap_tu_dong_omron_jpn600_1340_5c98_large_f0e12824c6.JPG***https://cms-prod.s3-sgn09.fptcloud.com/00016517_may_do_huyet_ap_tu_dong_omron_jpn600_5220_5c98_large_94332d9660.JPG***https://cms-prod.s3-sgn09.fptcloud.com/744b64bbe2a837f66eb98_0f57efde65.jpg***https://cms-prod.s3-sgn09.fptcloud.com/f27c328cb49f61c1388e9_99a22e6ca8.jpg***https://cms-prod.s3-sgn09.fptcloud.com/7eac0b5c8d4f5811015e7_866d7d451a.jpg***https://cms-prod.s3-sgn09.fptcloud.com/2bc93939bf2a6a74333b10_f1f9d26e54.jpg***https://cms-prod.s3-sgn09.fptcloud.com/cb65d8955e868bd8d29711_07802cb8cd.jpg,https://nhathuoclongchau.com.vn/trang-thiet-bi-y-te/may-do-huyet-ap-tu-dong-omron-jpn600-14186.html
3800,Máy đo huyết áp bắp tay tự động MediUSA TP-33 hỗ trợ đo huyết áp và nhịp tim,Máy đo huyết áp,Thiết bị y tế>>Dụng cụ theo dõi>>Máy đo huyết áp,https://cms-prod.s3-sgn09.fptcloud.com/00016627_1_2a35957532.jpg***https://cms-prod.s3-sgn09.fptcloud.com/23232_3b19b42cfb.jpg***https://cms-prod.s3-sgn09.fptcloud.com/cu_moi_1_368a611d2c.jpg,https://nhathuoclongchau.com.vn/trang-thiet-bi-y-te/may-do-huyet-ap-bap-tay-tu-dong-mediusa-tp-33-17786.html
3801,"Miếng dán nhiệt Starbalm Aqua Gel Warm Plaster Heat Patches hỗ trợ giảm đau nhanh, kháng viêm (4 gói)","Miếng dán giảm đau, hạ sốt","Thiết bị y tế>>Dụng cụ sơ cứu>>Miếng dán giảm đau, hạ sốt",https://cms-prod.s3-sgn09.fptcloud.com/00028933_mieng_dan_nhiet_starbalm_aqua_gel_4_packs_2170_62af_large_1f106dfcb0.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00028933_mieng_dan_nhiet_starbalm_aqua_gel_4_packs_1655695399_c8356006d4.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00028933_mieng_dan_nhiet_starbalm_aqua_gel_4_packs_3898_62af_large_6b3b6db57a.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00028933_mieng_dan_nhiet_starbalm_aqua_gel_4_packs_5623_62af_large_59134fb461.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00028933_mieng_dan_nhiet_starbalm_aqua_gel_4_packs_3873_62af_large_eae1c079a6.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00028933_mieng_dan_nhiet_starbalm_aqua_gel_4_packs_9398_62af_large_4060e9ca99.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00028933_mieng_dan_nhiet_starbalm_aqua_gel_4_packs_7162_62af_large_a815640c42.jpg,https://nhathuoclongchau.com.vn/trang-thiet-bi-y-te/mieng-dan-nhiet-starbalm-aqua-gel-4-packs-29227.html
3802,"Cao Starbalm đỏ 25g xoa bóp, làm nóng, thấm sâu vào cơ, hỗ trợ chấn thương",Dụng cụ y tế,Thiết bị y tế>>Dụng cụ y tế,https://cms-prod.s3-sgn09.fptcloud.com/00028935_cao_starbalm_do_25g_9238_62af_large_e0690b3007.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00028935_cao_starbalm_do_25g_1655694531_6fe93c4db8.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00028935_cao_starbalm_do_25g_8821_62af_large_d70eda8350.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00028935_cao_starbalm_do_25g_8410_62af_large_dbec7ce472.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00028935_cao_starbalm_do_25g_2687_62af_large_8072258535.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00028935_cao_starbalm_do_25g_7807_62af_large_2a4a0e21d9.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00028935_cao_starbalm_do_25g_3162_62af_large_321635a5b8.jpg,https://nhathuoclongchau.com.vn/trang-thiet-bi-y-te/cao-starbalm-do-25g-29229.html
3803,Khẩu trang Niva N95 hỗ trợ ngăn bụi và vi khuẩn (10 cái),Khẩu trang y tế,Thiết bị y tế>>Khẩu trang>>Khẩu trang y tế,https://cms-prod.s3-sgn09.fptcloud.com/00029583_khau_trang_niva_n95_hop_10_cai_2505_600a_large_e425e75f90.JPG***https://cms-prod.s3-sgn09.fptcloud.com/00029583_khau_trang_niva_n95_hop_10_cai_2368_600a_large_d149bad2cf.JPG***https://cms-prod.s3-sgn09.fptcloud.com/00029583_khau_trang_niva_n95_hop_10_cai_7517_600a_large_e6396ec428.JPG***https://cms-prod.s3-sgn09.fptcloud.com/00029583_khau_trang_niva_n95_hop_10_cai_1208_600a_large_b79ab73aee.JPG***https://cms-prod.s3-sgn09.fptcloud.com/00029583_khau_trang_niva_n95_hop_10_cai_1992_61ef_large_00c668af63.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00029583_khau_trang_niva_n95_hop_10_cai_7309_61ef_large_528447742a.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00029583_khau_trang_niva_n95_hop_10_cai_2021_631a_large_a0212c4d64.jpg,https://nhathuoclongchau.com.vn/trang-thiet-bi-y-te/khau-trang-niva-n95-hop-10-cai-29847.html
