product_id,product_name,product_category,product_category_tree,usage,specification,description,image_urls,product_url
2874,"Trà Actisô Premium Ladophar hỗ trợ bảo vệ gan, tăng cường chức năng gan (20 túi x 2g)",Trà thảo dược,Chăm sóc cá nhân>>Thực phẩm - Đồ uống>>Trà thảo dược,"Hỗ trợ bảo vệ gan, giúp lợi mật, lợi tiểu, tăng cường chức năng gan.",Hộp 20 Gói x 2g,"<p>Trà Actisô Premium Ladophar 20 túi lọc X 2g được chiết xuất từ actisô tươi, có công dụng hỗ trợ bảo vệ gan&nbsp;tăng cường chức năng gan, giúp lợi mật, lợi tiểu, giảm&nbsp;cholesterol trong máu.</p>",https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00502817_tra_actiso_premium_ladophar_20_tui_loc_x_2g_8390_6389_large_dda086c780.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00502817_tra_actiso_premium_ladophar_20_tui_loc_x_2g_1669977687_d33cd53b0a.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00502817_tra_actiso_premium_ladophar_20_tui_loc_x_2g_6347_6389_large_4d29ae619e.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00502817_tra_actiso_premium_ladophar_20_tui_loc_x_2g_4725_6389_large_410b1437ca.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00502817_tra_actiso_premium_ladophar_20_tui_loc_x_2g_2113_6389_large_d4967d3c71.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00502817_tra_actiso_premium_ladophar_20_tui_loc_x_2g_8480_6389_large_3767a1cf32.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00502817_tra_actiso_premium_ladophar_20_tui_loc_x_2g_4991_6389_large_8cca1d9fbb.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00502817_tra_actiso_premium_ladophar_20_tui_loc_x_2g_8439_6389_large_1296103cb1.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00502817_tra_actiso_premium_ladophar_20_tui_loc_x_2g_5499_6389_large_38eba7716d.jpg,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/tra-actiso-premium-ladophar-20-tui-loc-x-2g-37131.html
2875,"Viên nghệ mật ong Royal Honey bổ sung dinh dưỡng, tăng cường đề kháng (250g)",Thực phẩm - Đồ uống,Chăm sóc cá nhân>>Thực phẩm - Đồ uống,"Bổ sung dinh dưỡng, <a href=""https://nhathuoclongchau.com.vn/bai-viet/5-thoi-quen-de-thuc-hien-giup-tang-cuong-suc-de-khang-tu-nhien-55344.html"">tăng cường đề kháng</a>.***Hỗ trợ phòng ngừa lão hóa, cải thiện làn da, giúp da tươi trẻ, căng bóng, mịn màng.***Giảm viêm loét dạ dày, chống viêm và chống nhiễm khuẩn đường ruột.***Giảm cholesterol trong máu, cải thiện tim mạch.",Chai x 250g,"<p>Viên nghệ mật ong Royal Honey 250g là sự kết hợp hài hòa giữa những nguyên liệu tốt cho sức khỏe&nbsp;là&nbsp;mật ong, nghệ và sữa ong chúa. Sản phẩm có mùi vị thơm ngon, tiện lợi khi sử dụng và hỗ trợ cho nhiều vấn đề về sức khỏe.</p>",https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00502536_vien_nghe_mat_ong_royal_honey_250g_9512_637e_large_7ef79609f0.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00502536_vien_nghe_mat_ong_royal_honey_250g_1669258198_a565a24ab2.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00502536_vien_nghe_mat_ong_royal_honey_250g_1484_6373_large_e4ae28f222.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00502536_vien_nghe_mat_ong_royal_honey_250g_9291_637e_large_575eddd187.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00502536_vien_nghe_mat_ong_royal_honey_250g_7720_637e_large_af6b15b803.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00502536_vien_nghe_mat_ong_royal_honey_250g_1443_6373_large_7b31bae026.jpg,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/vien-nghe-mat-ong-royal-honey-250g-36795.html
2876,"Mật ong thiên nhiên Hoa Rừng Tây Bắc Royal Honey hỗ trợ bổ sung dinh dưỡng, tăng cường đề kháng (730g)",Thực phẩm - Đồ uống,Chăm sóc cá nhân>>Thực phẩm - Đồ uống,"Bổ sung nhiều<a href=""https://nhathuoclongchau.com.vn/bai-viet/tat-tan-tat-ve-vai-tro-cua-vitamin-va-khoang-chat-50961.html""> vitamin và khoáng chất</a> giúp cơ thể tăng cường đề kháng.***Làm đẹp da, <a href=""https://nhathuoclongchau.com.vn/bai-viet/4-bien-phap-giup-ngan-ngua-lao-hoa-da-11087.html"">ngăn ngừa lão hóa</a>.***Giảm ho, đau họng, đau dạ dày, kháng khuẩn, giúp vết thương mau lành.",Chai x 730g,"<p>Mật ong hoa rừng Tây Bắc Royal Honey 730g với thành phần mật ong nguyên chất, không pha loãng, không trộn đường hóa học, không lẫn tạp chất. Sản phẩm giúp bổ sung dinh dưỡng, tăng cường đề kháng, làm đẹp da, hỗ trợ cho nhiều vấn đề về sức khỏe như ho, đau họng, đau dạ dày, kháng khuẩn, giúp vết thương mau lành. Mật ong hoa rừng có mùi thơm đặc trưng, vị ngọt nhẹ, không gắt, phù hợp với khẩu vị của nhiều đối tượng khác nhau.</p>",https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00502533_mat_ong_hoa_rung_tay_bac_royal_honey_730g_2045_637e_large_c0bb6fbe24.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00502533_mat_ong_hoa_rung_tay_bac_royal_honey_730g_1669257689_f3175780d6.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00502533_mat_ong_hoa_rung_tay_bac_royal_honey_730g_9701_637e_large_90ec90600e.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00502533_mat_ong_hoa_rung_tay_bac_royal_honey_730g_9748_637e_large_c1ad739a9b.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00502533_mat_ong_hoa_rung_tay_bac_royal_honey_730g_3883_637e_large_602e58d4f9.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00502533_mat_ong_hoa_rung_tay_bac_royal_honey_730g_5985_637e_large_3a3617c018.jpg,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/mat-ong-hoa-rung-tay-bac-royal-honey-730g-36798.html
2877,"Nước bù điện giải Kamizol vị dâu hỗ trợ giải nhiệt, tăng cường đề kháng (250ml)",Nước uống không gas,Chăm sóc cá nhân>>Thực phẩm - Đồ uống>>Nước uống không gas,"Giúp bổ sung nước, chất điện giải và vitamin cho cơ thể.***<a href=""https://nhathuoclongchau.com.vn/bai-viet/tai-sao-can-phai-tang-suc-de-khang-trong-co-the-50192.html"">Tăng cường sức đề kháng</a>, phục hồi sức khỏe.***Giải nhiệt và thanh lọc cơ thể.",Thùng 24 Chai x 250ml,"<p>Nước bù điện giải Kamizol vị dâu&nbsp;250ml có hương vị trái dâu&nbsp;thơm ngon, tươi mát, giúp bổ sung điện giải và dinh dưỡng cần thiết để tăng cường đề kháng, chống lại bệnh tật, hỗ trợ giải nhiệt và thanh lọc cơ thể.</p>",https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/IMG_5070_6305b0aa87.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/IMG_5073_ee8201d5e9.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/IMG_5072_17c86562d4.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/IMG_5074_1e4caf0bc2.jpg,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/nuoc-bu-dien-giai-kamizol-vi-dau-250ml-36747.html
2878,"Nước bù điện giải Kamizol vị chanh hỗ trợ giải nhiệt, tăng cường đề kháng (250ml)",Nước uống không gas,Chăm sóc cá nhân>>Thực phẩm - Đồ uống>>Nước uống không gas,"Giúp bổ sung nước, chất điện giải và vitamin cho cơ thể.***Tăng cường sức đề kháng, phục hồi sức khỏe.***Giải nhiệt và <a href=""https://nhathuoclongchau.com.vn/bai-viet/6-cach-thanh-loc-co-the-trong-24-gio-47668.html"">thanh lọc cơ thể</a>.",Thùng 24 Chai x 250ml,"<p>Nước bù điện giải Kamizol vị chanh 250ml có hương vị trái chanh thơm ngon, tươi mát, giúp bổ sung điện giải và dinh dưỡng cần thiết để tăng cường đề kháng, chống lại bệnh tật, hỗ trợ giải nhiệt và thanh lọc cơ thể.</p>",https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/IMG_5077_cc650f0dc4.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/IMG_5080_28ca9e1271.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/IMG_5078_1b646a6ec4.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/IMG_5079_e4af73434f.jpg,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/nuoc-bu-dien-giai-kamizol-vi-chanh-250ml-36748.html
2879,"Nước bù điện giải Kamizol vị cam hỗ trợ giải nhiệt, tăng cường đề kháng (250ml)",Nước uống không gas,Chăm sóc cá nhân>>Thực phẩm - Đồ uống>>Nước uống không gas,"Giúp bổ sung nước, chất điện giải và vitamin cho cơ thể.***Tăng cường sức đề kháng, phục hồi sức khỏe.***Giải nhiệt và <a href=""https://nhathuoclongchau.com.vn/bai-viet/6-cach-thanh-loc-co-the-trong-24-gio-47668.html"">thanh lọc cơ thể</a>.",Thùng 24 Chai x 250ml,"<p>Nước bù điện giải Kamizol vị cam 250ml có hương vị trái cam thơm ngon, tươi mát, giúp bổ sung điện giải và dinh dưỡng cần thiết để tăng cường đề kháng, chống lại bệnh tật, hỗ trợ giải nhiệt và&nbsp;thanh lọc cơ thể.</p>",https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/IMG_5064_7c5c85e337.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/IMG_5067_46cb252703.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/IMG_5066_028de85952.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/IMG_5068_2385e8ffd3.jpg,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/nuoc-bu-dien-giai-kamizol-vi-cam-250ml-36749.html
2880,"Dung dịch vệ sinh phụ nữ Femfresh Intimate Skin Care Active Wash làm sạch, khử mùi hôi, thơm vùng kín (250ml)",Dung dịch vệ sinh phụ nữ,Chăm sóc cá nhân>>Vệ sinh cá nhân>>Dung dịch vệ sinh phụ nữ,"Dung dịch vệ sinh phụ nữ Femfresh Intima Skin Care Active Wash (Femfresh màu xanh) dùng để vệ sinh vùng kín hằng ngày, giúp làm sạch, mang lại cảm giác khô thoáng, đồng thời khử mùi hôi và làm thơm vùng kín.***Duy trì độ ẩm tự nhiên và sự mềm mại cho bề mặt da vùng kín.***Ngăn ngừa, làm sạch vi khuẩn gây viêm nhiễm, nấm ngứa. Hỗ trợ điều trị các bệnh phụ khoa: <a href=""https://nhathuoclongchau.com.vn/benh/viem-am-dao-504.html"">viêm âm đạo</a>, huyết trắng, viêm âm hộ, nấm, ngứa âm hộ nhờ kháng viêm, kháng khuẩn từ các thành phần tự nhiên.***Hương thơm tự nhiên dịu nhẹ. Sản phẩm an toàn, không gây kích ứng da.***Duy trì độ pH tự nhiên của môi trường âm đạo.***Dưỡng ẩm, chống ô xy hóa, giúp vùng kín luôn mềm mịn, tươi trẻ.",Chai x 250ml,"<p>Dung dịch vệ sinh phụ nữ năng động Femfresh Active Fresh Wash (Femfresh màu xanh) với chiết xuất chính từ các thành phần thiên nhiên: Tinh chất dầu&nbsp;Dừa, tinh chất Cúc la mã, tinh chất lá cây Phỉ giúp làm sạch vùng kín nhẹ nhàng, tạo hương thơm tươi mát. Đặc biệt với thành phần được bổ sung thêm tinh chất Nhân sâm, tinh chất Cam đắng và lon bạc giúp kháng viêm, kháng khuẩn và giữ cho vùng kín luôn mềm mịn, tươi trẻ.</p>",https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00501595_dung_dich_ve_sinh_phu_nu_femfresh_intima_skin_care_active_wash_250ml_4968_63ab_large_3fca38e357.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00501595_dung_dich_ve_sinh_phu_nu_femfresh_intima_skin_care_active_wash_250ml_1672201428_3f5cc62529.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00501595_dung_dich_ve_sinh_phu_nu_femfresh_intima_skin_care_active_wash_250ml_8976_63ab_large_e9a033249a.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00501595_dung_dich_ve_sinh_phu_nu_femfresh_intima_skin_care_active_wash_250ml_4055_63ab_large_ddaf0362c5.jpg,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/dung-dich-ve-sinh-phu-nu-femfresh-intima-skin-care-active-wash-250ml-35758.html
2881,Cao ống Actisô Ladophar hỗ trợ bảo vệ gan và giải độc gan (10 ống x 10ml),Thực phẩm - Đồ uống,Chăm sóc cá nhân>>Thực phẩm - Đồ uống,"Hỗ trợ bảo vệ gan, lợi mật, lợi tiểu, hỗ trợ giải độc gan.",Hộp 10 Ống x 10ml,"<p>Cao ống Actisô Ladophar 10 ống X 10ml là thực phẩm bảo vệ sức khỏe được chiết xuất từ actisô tươi, hỗ trợ bảo vệ gan và giải độc gan, tăng cường chức năng gan, giúp lợi mật, lợi tiểu, giảm&nbsp;cholesterol trong&nbsp;máu.</p>",https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00501564_cao_ong_ladoactiso_10_ong_x_10ml_8732_6389_large_19490192fd.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00501564_cao_ong_ladoactiso_10_ong_x_10ml_1669977635_91fa821058.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00501564_cao_ong_ladoactiso_10_ong_x_10ml_3419_6389_large_717238aaf0.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00501564_cao_ong_ladoactiso_10_ong_x_10ml_7314_6389_large_3004c6e7a2.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00501564_cao_ong_ladoactiso_10_ong_x_10ml_6384_6389_large_48fe4e02f1.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00501564_cao_ong_ladoactiso_10_ong_x_10ml_7233_6389_large_11f867781a.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00501564_cao_ong_ladoactiso_10_ong_x_10ml_4020_6389_large_d4ec44637b.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00501564_cao_ong_ladoactiso_10_ong_x_10ml_8725_6389_large_338699c397.jpg,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/cao-ong-actiso-ladophar-10-ong-x-10ml-35715.html
2882,"Gel bôi Aloclair Plus Gel giảm đau, kháng viêm và lành viêm loét khoang miệng (8ml)",Chăm sóc răng miệng,Chăm sóc cá nhân>>Chăm sóc răng miệng,"Aloclair Plus Gel hoạt động dựa trên cơ chế hình thành một lớp màng bảo vệ các vết thương hở trong miệng, giúp che phủ các rễ thần kinh tại vết thương (vết loét) vì vậy giúp giảm kích ứng và giảm đau. Axit Hyaluronic (cao phân tử) và chiết xuất lô hội có trong sản phẩm giúp hỗ trợ quá trình hồi phục tự nhiên của các biểu mô bị tổn thương.***Aloclair Plus Gel được chỉ định cho vết lở loét do viêm nhiễm, các vết rách nhỏ, vết chà xát và các chấn thương gây ra bởi niềng răng và các thủ thuật nha khoa, và các vết thương gây ra do phẫu thuật.",Tuýp x 8ml,"<p>Gel bôi nhiệt miệng, tay chân miệng Aloclair Plus Gel Alliance là sản phẩm chuyên dụng trong việc điều trị các vết thương hở trong khoang miệng, đặc biệt đối với các vết thương do bệnh tay, chân, miệng&nbsp;và bệnh nhiệt miệng. Với khả năng đẩy nhanh tốc độ tái tạo, hình thành mô mới, giảm đau và kháng viêm tức thì, sản phẩm có thể sử dụng được cho trẻ em mọi lứa tuổi.</p>",https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/1ceb37b4bc0962573b181_fc39127465.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/26e30cbc8701595f00102_1_19dd022a2e.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/26e30cbc8701595f00102_c23120b2e0.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/1ceb37b4bc0962573b181_1_e10a558999.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/2ccb05948e29507709383_4ce99fb732.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/28f144a7cf1a1144480b5_4f09cf81d1.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/bfaad1fc5a41841fdd504_f36d26da31.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00501117_aloclair_plus_gel_alliance_8ml_gel_boi_nhiet_mieng_tay_chan_mieng_cho_moi_lua_tuoi_3833_63a2_large_09db7d342d.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00501117_aloclair_plus_gel_alliance_8ml_gel_boi_nhiet_mieng_tay_chan_mieng_cho_moi_lua_tuoi_6556_63a2_large_caa22e1e44.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00501117_aloclair_plus_gel_alliance_8ml_gel_boi_nhiet_mieng_tay_chan_mieng_cho_moi_lua_tuoi_9597_642c_large_c058bc1f5b.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00501117_aloclair_plus_gel_alliance_8ml_gel_boi_nhiet_mieng_tay_chan_mieng_cho_moi_lua_tuoi_1114_642c_large_af9adcd017.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00501117_aloclair_plus_gel_alliance_8ml_gel_boi_nhiet_mieng_tay_chan_mieng_cho_moi_lua_tuoi_1347_642c_large_f0aedf8664.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00501117_aloclair_plus_gel_alliance_8ml_gel_boi_nhiet_mieng_tay_chan_mieng_cho_moi_lua_tuoi_2522_642c_large_783e5991ed.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00501117_aloclair_plus_gel_alliance_8ml_gel_boi_nhiet_mieng_tay_chan_mieng_cho_moi_lua_tuoi_8567_642c_large_b23780f097.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00501117_aloclair_plus_gel_alliance_8ml_gel_boi_nhiet_mieng_tay_chan_mieng_cho_moi_lua_tuoi_5031_642c_large_5dcd658191.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00501117_aloclair_plus_gel_alliance_8ml_gel_boi_nhiet_mieng_tay_chan_mieng_cho_moi_lua_tuoi_7408_642c_large_8197590238.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00501117_aloclair_plus_gel_alliance_8ml_gel_boi_nhiet_mieng_tay_chan_mieng_cho_moi_lua_tuoi_5280_642c_large_d43b946379.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00501117_aloclair_plus_gel_alliance_8ml_gel_boi_nhiet_mieng_tay_chan_mieng_cho_moi_lua_tuoi_3739_642c_large_091616bbc6.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00501117_aloclair_plus_gel_alliance_8ml_gel_boi_nhiet_mieng_tay_chan_mieng_cho_moi_lua_tuoi_3682_642c_large_cce1331e69.jpg,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/aloclair-plus-gel-alliance-8ml-gel-boi-nhiet-mieng-tay-chan-mieng-cho-moi-lua-tuoi-35280.html
2883,"Dung dịch vệ sinh phụ nữ Femfresh Soothing Wash làm sạch, khử mùi hôi, làm thơm vùng kín (250ml)",Dung dịch vệ sinh phụ nữ,Chăm sóc cá nhân>>Vệ sinh cá nhân>>Dung dịch vệ sinh phụ nữ,"Dung dịch vệ sinh phụ nữ Femfresh màu hồng dùng để <a href=""https://nhathuoclongchau.com.vn/bai-viet/huong-dan-ve-sinh-vung-kin-dung-cach-cho-chi-em-47899.html"">vệ sinh vùng kín</a> hằng ngày, giúp làm sạch, mang lại cảm giác khô thoáng, đồng thời khử mùi hôi và làm thơm vùng kín.***Duy trì độ ẩm tự nhiên và sự mềm mại cho bề mặt da vùng kín.***Ngăn ngừa, làm sạch vi khuẩn gây viêm nhiễm, nấm ngứa. Hỗ trợ điều trị các bệnh phụ khoa: Viêm âm đạo, <a href=""https://nhathuoclongchau.com.vn/benh/huyet-trang-do-vi-khuan-363.html"">huyết trắng</a>, viêm âm hộ, nấm, ngứa âm hộ nhờ kháng viêm, kháng khuẩn từ các thành phần tự nhiên.***Hương thơm tự nhiên dịu nhẹ. Sản phẩm an toàn, không gây kích ứng da.***Duy trì độ pH tự nhiên của môi trường âm đạo.***Dưỡng ẩm, chống oxy hóa, giúp vùng kín luôn mềm mịn, tươi trẻ.",Chai x 250ml,"<p>Dung dịch vệ sinh phụ nữ Femfresh Soothing Wash (Femfresh màu hồng) là sản phẩm vệ sinh thích hợp sử dụng hàng ngày cho chị em phụ nữ mọi độ tuổi, đặc biệt là những người mắc bệnh phụ khoa. Nhờ chiết xuất chính từ các thành phần thiên nhiên như inh chất Cúc la mã, tinh chất Cúc thỷ xa, tinh chất Lô hội, tinh chất Kim ngân hoa, tinh chất quả Nam việt quất... sản phẩm giúp làm sạch, diệt khuẩn, bảo vệ và duy trì độ pH ổn định cho vùng kín, giúp vùng kín sạch sẽ thơm mát suốt cả ngày. Đặc biệt trong thành phần bổ sung thêm lợi khuẩn Lactobacillus giúp ngăn ngừa viêm nhiễm, nấm ngứa. Sản phẩm không chứa xà phòng và không gây dị ứng.</p>",https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00501076_dung_dich_ve_sinh_phu_nu_femfresh_intima_skin_care_soothing_wash_250ml_3516_63ab_large_93c7ce8547.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00501076_dung_dich_ve_sinh_phu_nu_femfresh_intima_skin_care_soothing_wash_250ml_1672201513_7e350917fd.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00501076_dung_dich_ve_sinh_phu_nu_femfresh_intima_skin_care_soothing_wash_250ml_8773_63ab_large_6dbb62351d.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00501076_dung_dich_ve_sinh_phu_nu_femfresh_intima_skin_care_soothing_wash_250ml_8442_63ab_large_751e2ac1ae.jpg,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/dung-dich-ve-sinh-phu-nu-femfresh-intima-skin-care-soothing-wash-250ml-35225.html
